"","lon","lat","svog_amount","svog_grantee","address_full","Address","City","State","Zip","Account Venue"
"9781",-97.7364065,30.2696141,607670.2,"Cheer Up Charlies LLC ","900 Red River Street, Austin, TX, 78702","900 Red River Street","Austin","TX","78702","Live venue operator or promoter"
"9782",-97.6770662,30.337057,249704.73,"Conspirare, Inc. ","1812 Centre Creek Dr. Suite 110, Austin, TX, 78754","1812 Centre Creek Dr. Suite 110","Austin","TX","78754","Live performing arts organization operator"
"9783",-97.7276248,30.2400045,415301.33,"Constant Saturday, LLC ","2015 E Riverside Dr. Building , Austin, TX, 78741","2015 E Riverside Dr. Building ","Austin","TX","78741","Live venue operator or promoter"
"9784",-97.7490336,30.2504975,764275,"Continental South Congress Corp ","1315 S. Congress Ave, Austin, TX, 78704","1315 S. Congress Ave","Austin","TX","78704","Live venue operator or promoter"
"9785",-97.7522593,30.243677,435293.1,"Dahlia Ltd dba C-Boy's Heart & Soul ","2008 S. Congress Ave, Austin, TX, 78746","2008 S. Congress Ave","Austin","TX","78746","Live venue operator or promoter"
"9786",-97.7430608,30.267153,47698.05,"Davis McLarty Agency ","P.O. Box 40727, Austin, TX, 78704","P.O. Box 40727","Austin","TX","78704","Talent representative"
"9787",-97.7365464,30.2675715,277826.32,"Dei Gratia Inc ","705 Red River St, Austin, TX, 78701","705 Red River St","Austin","TX","78701","Live venue operator or promoter"
"9788",-97.7844183,30.3120523,5249629.9,"Double Feature Partners LP ","2603 Berenson Lane, Austin, TX, 78746","2603 Berenson Lane","Austin","TX","78746","Motion picture theater operator"
"9789",-97.7546428,30.2693988,1075321.47,"DuOpt Bentonville Limited Liability Company ","405 North Lamar Boulevard Suite 200, Austin, TX, 78703","405 North Lamar Boulevard Suite 200","Austin","TX","78703","Motion picture theater operator"
"9790",-97.7236576,30.257149,331134.84,"El Leon's East, LLC ","1910 E. Cesar Chavez St., Austin, TX, 78702","1910 E. Cesar Chavez St.","Austin","TX","78702","Live venue operator or promoter"
"9791",-97.7252911,30.2610614,282750.15,"EMO NIGHT BROOKLYN, LLC ","1700 E 4TH ST, APT 2261, AUSTIN, TX, 78702","1700 E 4TH ST, APT 2261","AUSTIN","TX","78702","Live venue operator or promoter"
"9792",-97.737503,30.26629,816439.45,"Esther's Follies, Inc. ","525 E 6th St, Austin, TX, 78701","525 E 6th St","Austin","TX","78701","Live venue operator or promoter"
"9793",-97.668524,30.3122098,7229.25,"EXPLODED DRAWING ","6709 Tulane Dr., Austin, TX, 78723","6709 Tulane Dr.","Austin","TX","78723","Live performing arts organization operator"
"9794",-97.6956317,30.300252,214502.55,"Film Society of Austin Theater LLC ","1901 E 51st St, Austin, TX, 78723","1901 E 51st St","Austin","TX","78723","Motion picture theater operator"
"9795",-97.7377449,30.266484,197176.05,"Flamingo Cantina Inc ","515 E 6th St, Austin, TX, 78732","515 E 6th St","Austin","TX","78732","Live venue operator or promoter"
"9796",-97.7414581,30.2703623,33084.12,"Galvan Productions, LLC ","823 Congress Ave Ste 150-484, Austin, TX, 78701","823 Congress Ave Ste 150-484","Austin","TX","78701","Live venue operator or promoter"
"9797",-97.833587,30.1438891,226290.91,"Giddy Ups LLC ","12010 Manchaca Road, Austin, TX, 78748","12010 Manchaca Road","Austin","TX","78748","Live venue operator or promoter"
"9798",-97.751079,30.259982,1877080.35,"Greater Austin Performing Arts Center, Inc ","701 W Riverside Dr, Austin, TX, 78704","701 W Riverside Dr","Austin","TX","78704","Live venue operator or promoter"
"9799",-97.6961108,30.2631382,67000,"Ground Floor Theatre ","979 Springdale Rd Ste 122, Austin, TX, 78702","979 Springdale Rd Ste 122","Austin","TX","78702","Live venue operator or promoter"
"9800",-97.6735903,30.4763881,270651.5,"HANOVERS 2.0 LLC ","16912 N Interstate 35, Austin, TX, 78727","16912 N Interstate 35","Austin","TX","78727","Live venue operator or promoter"
"9801",-97.7360899,30.2674328,1038017.1,"Heard Entertainment Texas LLC ","606 E 7th St, Austin, TX, 78701","606 E 7th St","Austin","TX","78701","Live venue operator or promoter"
"9802",-97.8031047,30.3371695,2037376.79,"Hometown Cinemas LLC ","3801 N Capital of Tx hwy E240-60, Austin, TX, 78746","3801 N Capital of Tx hwy E240-60","Austin","TX","78746","Motion picture theater operator"
"9803",-97.74097,30.2678607,507564.97,"Hooms Inc. ","208 E 6th Street, Austin, TX, 78701","208 E 6th Street","Austin","TX","78701","Live venue operator or promoter"
"9804",-97.6783177,30.4480443,28304.17,"Hot Rhythm Foundation ","2210 Waterway Bnd, Austin, TX, 78728","2210 Waterway Bnd","Austin","TX","78728","Live performing arts organization operator"
"9805",-97.7294916,30.2655162,396750.15,"Hotluck LLC ","1208 East 7th Street 2nd Floor, Austin, TX, 78702","1208 East 7th Street 2nd Floor","Austin","TX","78702","Live venue operator or promoter"
"9806",-97.7635504,30.2535339,484000,"HRA Systems, Inc ","1320 South Lamar, Austin, TX, 78704","1320 South Lamar","Austin","TX","78704","Live venue operator or promoter"
"9807",-97.7340955,30.3082569,109385.2,"HYDE PARK THEATRE ","511 W 43rd St, Austin, TX, 78751","511 W 43rd St","Austin","TX","78751","Theatrical producer"
"9808",-97.7422246,30.268585,244207.78,"Improv Productions LLC ","617 Congress Ave, Austin, TX, 78701","617 Congress Ave","Austin","TX","78701","Live venue operator or promoter"
"9809",-97.6440883,30.2796719,23053.5,"Indras Awarehouse ","7904 fm 969, austin, tx, 78724","7904 fm 969","austin","tx","78724","Live performing arts organization operator"
"9810",-97.7320727,30.2640705,26345.45,"King of Queens Entertainment ","1000 E 5th st 439, Austin, TX, 78702","1000 E 5th st 439","Austin","TX","78702","Talent representative"
"9811",-97.7155545,30.2752295,504324.36,"Levitation Partners LLC ","2307 East 13th Street, Austin, TX, 78702","2307 East 13th Street","Austin","TX","78702","Live venue operator or promoter"
"9812",-97.7430707,30.265609,547347.61,"Mammoth Mastodon, Inc. ","315 Congress Ave., Austin, TX, 78701","315 Congress Ave.","Austin","TX","78701","Live venue operator or promoter"
"9813",-97.838271,30.3006367,8350500,"Messina Touring Group, LLC ","6836 Bee Cave Rd Bldg III, Ste 300, Austin, TX, 78746","6836 Bee Cave Rd Bldg III, Ste 300","Austin","TX","78746","Live venue operator or promoter"
"9814",-97.72565,30.402604,1063010.7,"Mish Mash Inc. ","11506 Century Oaks Terrace, Austin, TX, 78758","11506 Century Oaks Terrace","Austin","TX","78758","Live venue operator or promoter"
"9815",-97.972533,30.208557,774741.58,"NUTTY BROWN ENTERPRISES, LP ","12225 HWY 290 WEST, AUSTIN, TX, 78737","12225 HWY 290 WEST","AUSTIN","TX","78737","Live venue operator or promoter"
"9816",-97.8453841,30.3089173,613443.15,"One World ","7701 Bee Caves Rd, Austin, TX, 78746","7701 Bee Caves Rd","Austin","TX","78746","Live venue operator or promoter"
"9817",-97.7091279,30.327887,17515.13,"Other Worlds Film Fest ","6700 Middle Fiskville St Suite 304, Austin, TX, 78752","6700 Middle Fiskville St Suite 304","Austin","TX","78752","Live venue operator or promoter"
"9818",-97.7445914,30.2662488,376560.33,"Parker Jazz Inc ","117 W 4th Street STE 107B, Austin, TX, 78701","117 W 4th Street STE 107B","Austin","TX","78701","Live venue operator or promoter"
"9819",-97.7430608,30.267153,24642.01,"Penfold Theatre Company ","PO Box 81044, Austin, TX, 78708","PO Box 81044","Austin","TX","78708","Theatrical producer"
"9820",-97.7658428,30.2298807,73400,"Pivotal Agency LLC ","505 W Alpine Rd Unit A, Austin, TX, 78704","505 W Alpine Rd Unit A","Austin","TX","78704","Talent representative"
"9821",-97.6740596,30.1450545,190660.05,"PLAZA R3 LLC DBA PLAZA DE TOROS R3 ","7704 S FM 973, AUSTIN, TX, 78719","7704 S FM 973","AUSTIN","TX","78719","Live venue operator or promoter"
"9822",-97.8945483,30.3885678,75391.4,"PURPLE XPERIENCE ","13115 MANSFIELD DRIVE, AUSTIN, TX, 78732","13115 MANSFIELD DRIVE","AUSTIN","TX","78732","Live performing arts organization operator"
"9823",-97.7437285,30.2668465,1097766.45,"Rally in the Alley, LTD DBA Speakeasy ","412 Congress Avenue, Austin, TX, 78768","412 Congress Avenue","Austin","TX","78768","Live venue operator or promoter"
"9824",-97.7079021,30.2608552,384591.6,"RealMusic Events LLC ","2912 Garwood Street Suite A, Austin, TX, 78702","2912 Garwood Street Suite A","Austin","TX","78702","Live venue operator or promoter"
"9825",-97.7640174,30.2752727,1028758.43,"Red 11 Music LLC ","1617 W 6TH ST STE A, Austin, TX, 78703","1617 W 6TH ST STE A","Austin","TX","78703","Talent representative"
"9826",-97.7844183,30.3120523,177888.2,"Rock Ridge Principals LLC ","2603 Berenson Lane, Austin, TX, 78746","2603 Berenson Lane","Austin","TX","78746","Motion picture theater operator"
"9827",-97.7079021,30.2608552,290921,"Seismic Dance Event LLC ","2912 Garwood Street Suite A, Austin, TX, 78702","2912 Garwood Street Suite A","Austin","TX","78702","Live venue operator or promoter"
"9828",-97.7642084,30.3763655,148166.65,"Simply Speaking, Inc. ","4807 Spicewood Springs Rd Suite 1120, Austin, TX, 78759","4807 Spicewood Springs Rd Suite 1120","Austin","TX","78759","Talent representative"
"9829",-97.9788743,30.2044344,2024843.4,"Sky Cinema Dripping Springs, LLC ","166 Hargraves Dr, Austin, TX, 78703","166 Hargraves Dr","Austin","TX","78703","Motion picture theater operator"
"9830",-97.7181848,30.2821952,365414.58,"Splendid Sun Produtions, LLC ","2205 E 21st Street, Austin, TX, 78722","2205 E 21st Street","Austin","TX","78722","Live venue operator or promoter"
"9831",-97.7361748,30.2684579,5018895.58,"Stubbs Austin Restaurant Co.,LC ","801 Red River St., Austin, Tx, 78701","801 Red River St.","Austin","Tx","78701","Live venue operator or promoter"
"9832",-97.7405032,30.264574,531349,"Sunset Room LLC ","310 East 3rd St., Austin, TX, 78701","310 East 3rd St.","Austin","TX","78701","Live venue operator or promoter"
"9833",-97.7427312,30.2770943,8e+06,"SXSW LLC ","1400 Lavaca Street, Austin, TX, 78701","1400 Lavaca Street","Austin","TX","78701","Live venue operator or promoter"
"9834",-97.7721473,30.2116981,550427.46,"TAG Presents llc ","5010 S Congress Ave Apt 1425, Austin, TX, 78745","5010 S Congress Ave Apt 1425","Austin","TX","78745","Live venue operator or promoter"
"9835",-97.9712064,30.3384297,243787.03,"TexARTS Association for Visual and Performing Arts ","2300 Lohmans Spur STE 160, Austin, TX, 78734","2300 Lohmans Spur STE 160","Austin","TX","78734","Live performing arts organization operator"
"9836",-97.7408852,30.3447435,10800,"Texas Comedies ","2603 Addison Ave, Austin, TX, 78757","2603 Addison Ave","Austin","TX","78757","Live performing arts organization operator"
"9837",-97.7430608,30.267153,2445725.16,"The Bob Bullock Texas State History Museum, a division of the Texas St ","PO Box 12874, Austin, TX, 78711","PO Box 12874","Austin","TX","78711","Museum Operator"
"9838",-97.6994571,30.2613749,114406,"The Museum of Human Achievement ","3600 Lyons Rd., Austin, TX, 78702","3600 Lyons Rd.","Austin","TX","78702","Live venue operator or promoter"
"9839",-97.7406942,30.2678099,286908.75,"The Parish Austin, LLC ","214 E 6th St, Austin, TX, 78701","214 E 6th St","Austin","TX","78701","Live venue operator or promoter"
"9840",-97.7354342,30.3951577,9205545.79,"The University of Texas at Austin ","3925 West Braker Lane Office of Sponsored Projects, Building 156, Suite 3.340, MC: A9000, Austin, TX, 78759","3925 West Braker Lane Office of Sponsored Projects, Building 156, Suite 3.340, MC: A9000","Austin","TX","78759","Live venue operator or promoter"
"9841",-97.7915738,30.2515546,12465.18,"Todd F. Gardner ","2501 Side Cove, Austin, TX, 78704","2501 Side Cove","Austin","TX","78704","Talent representative"
"9842",-97.911073,30.3554661,689127.75,"Triple N Management LLC ","1001 Lakewood Hills Terrace, Austin, TX, 78732","1001 Lakewood Hills Terrace","Austin","TX","78732","Motion picture theater operator"
"9843",-97.7640598,30.2746432,1277928,"Violet Crown Cinema Austin LLC ","1614 W. 5th Street, Austin, TX, 78703","1614 W. 5th Street","Austin","TX","78703","Motion picture theater operator"
"9844",-97.7640598,30.2746432,1467215.1,"Violet Crown Cinema Charlottesville LLC ","1614 W. 5th Street, Austin, TX, 78703","1614 W. 5th Street","Austin","TX","78703","Motion picture theater operator"
"9845",-97.7640598,30.2746432,3149675.55,"Violet Crown Cinemas LLC ","1614 W. 5th Street, Austin, TX, 78703","1614 W. 5th Street","Austin","TX","78703","Motion picture theater operator"
"9846",-97.8116215,30.1987083,90576.29,"Visions in Rhythm (DBA - Tapestry Dance Company) ","7325 Gaines Mill Lane, Austin, TX, 78745","7325 Gaines Mill Lane","Austin","TX","78745","Live performing arts organization operator"
"9847",-97.7174636,30.2838052,504910.15,"VORTEX Repertory Company ","2307 Manor Rd, Austin, TX, 78722","2307 Manor Rd","Austin","TX","78722","Live venue operator or promoter"
"9848",-97.7038894,30.2769919,183531.78,"Western and Southern Arts Associates, Inc. (DBA Holden & Arts Associat ","3007 East 13th Street, Austin, TX, 78702","3007 East 13th Street","Austin","TX","78702","Talent representative"
"9849",-97.7588496,30.2639851,2665060.4,"Zachary Scott Theatre Center ","1510 Toomey Road, Austin, TX, 78704","1510 Toomey Road","Austin","TX","78704","Live performing arts organization operator"
"9850",-95.91662,28.9993947,2070057.25,"SMBG Bay City LLC ","6655 7TH Street, Bay City, TX, 77414","6655 7TH Street","Bay City","TX","77414","Motion picture theater operator"
"9851",-95.9483174,28.9885707,228200,"Sonja Ledwig DBA Shades Club ","107 12th St 3618 Nichols Ave, Bay City, TX, 77414","107 12th St 3618 Nichols Ave","Bay City","TX","77414","Live venue operator or promoter"
"9852",-95.9978823,28.7497765,164263.95,"TSE Entertainment L.L.C. ","1618 County Road 243, Bay City, TX, 77414","1618 County Road 243","Bay City","TX","77414","Talent representative"
"9853",-98.0002692,30.3184662,45000,"The McMahon Group, Inc. ","5505 Patagonia Pass, Be Cave, TX, 78738","5505 Patagonia Pass","Be Cave","TX","78738","Live venue operator or promoter"
"9854",-94.148179,30.08388,59453.78,"The Symphony of Southeast Texas, Inc. ","4345 Phelan Blvd Suite 105, Beaumont, TX, 77707","4345 Phelan Blvd Suite 105","Beaumont","TX","77707","Live performing arts organization operator"
"9855",-97.1346337,32.8494667,9955413,"PEACHEZ INC. ","2704 CLEARMEADOW ST, BEDFORD, TX, 75203","2704 CLEARMEADOW ST","BEDFORD","TX","75203","Live venue operator or promoter"
"9856",-97.7487181,28.4026173,2456463.15,"RIO ENTERTAINMENT, INC. ","P. O. Box D, Beeville, TX, 78104","P. O. Box D","Beeville","TX","78104","Motion picture theater operator"
"9857",-97.4793869,31.0295,1778474,"Bell County Expo Center ","301 W Loop 121, Belton, TX, 76513","301 W Loop 121","Belton","TX","76513","Live venue operator or promoter"
"9858",-97.4593498,31.0861419,988481,"Grand Avenue Theaters LLC ","2809 Oakmark Dr, Belton, TX, 76513","2809 Oakmark Dr","Belton","TX","76513","Motion picture theater operator"
"9859",-97.4623301,31.0555827,117085.29,"The Beltonian Theatre LLC ","219 E Central Ave, Belton, TX, 76513","219 E Central Ave","Belton","TX","76513","Motion picture theater operator"
"9860",-101.3899809,35.6695344,27180.9,"At The Ranch, LLC ","431 N Main St., Borger, TX, 79007","431 N Main St.","Borger","TX","79007","Live venue operator or promoter"
"9861",-96.368524,30.1425835,697377.41,"Cozy Theatre Circuit, Inc. dba Westwood Cinema 6 ","2100 Hwy 290 W, Brenham, TX, 77833","2100 Hwy 290 W","Brenham","TX","77833","Motion picture theater operator"
"9862",-96.3957784,30.1665692,66343.95,"The 4 Star Concert Hall, LLC ","209 S Market St, Brenham, TX, 77833","209 S Market St","Brenham","TX","77833","Live venue operator or promoter"
"9863",-96.3987678,30.1654622,83354,"Unity Theatre Company ","300 Church Street, Brenham, TX, 77833","300 Church Street","Brenham","TX","77833","Theatrical producer"
"9864",-97.495518,25.9147553,157628,"Children's Museum of Brownsville ","501 E. Ringgold Street , Brownsville, TX, 78520","501 E. Ringgold Street ","Brownsville","TX","78520","Museum Operator"
"9865",-97.4954262,25.9133346,1315942.2,"Valley Zoological Society ","500 E Ringgold St, Brownsville, TX, 78520","500 E Ringgold St","Brownsville","TX","78520","Museum Operator"
"9866",-96.3736996,30.6733565,125719.65,"Grand Stafford Theater Corporation ","106 S Main St, Bryan, TX, 77803","106 S Main St","Bryan","TX","77803","Live venue operator or promoter"
"9867",-96.3496961,30.6442621,84107.96,"Theatre Company of Bryan-College Station ","3125 S. Texas Ave., Ste 500, Bryan, Tx, 77802","3125 S. Texas Ave., Ste 500","Bryan","Tx","77802","Live performing arts organization operator"
"9868",-97.8730954,30.0708447,476853.55,"Bucks Backyard LLC ","1750 S FM 1626, Buda, TX, 78610","1750 S FM 1626","Buda","TX","78610","Live venue operator or promoter"
"9869",-97.806733,30.056258,101280.82,"Leprechaun Productions LLC ","2200 FM 2001, Buda, TX, 78610","2200 FM 2001","Buda","TX","78610","Live venue operator or promoter"
"9870",-97.8449123,30.08163,18964.13,"NMRT LLC ","210 Peach Street, Buda, TX, 78610","210 Peach Street","Buda","TX","78610","Talent representative"
"9871",-97.8909853,30.1107957,150472.31,"UTOPiAfest, LLC ","16238 Oak Grove Rd. Unit A, Buda, TX, 78610","16238 Oak Grove Rd. Unit A","Buda","TX","78610","Live venue operator or promoter"
